knee_angle,knee_cross,hip_angle,hip_cross,back_angle,knee_label,hip_label,back_label,overall_label
92.05,-0.0215,94.42,0.1141,42.26,0,0,0,0
100.32,-0.534,88.2,-0.0787,34.38,2,0,0,2
114.73,0.103,141.16,0.1278,44.41,1,3,0,3
80.93,-0.2323,97.96,-0.0784,31.59,2,0,0,2
94.13,0.3849,85.86,-0.1632,47.58,1,0,0,1
131.22,0.1508,120.78,-0.0712,34.68,3,3,0,3
98.66,-0.1395,87.78,-0.0438,43.76,0,0,0,0
144.3,-0.1237,123.11,-0.0959,34.89,3,3,0,3
93.3,0.8095,92.55,0.0905,33.09,3,0,0,3
58.76,0.8508,41.59,-0.0789,72.76,3,3,3,3
80.7,0.1559,88.88,-0.1583,41.61,2,0,0,2
105.4,0.478,113.27,0.0088,56.19,1,1,1,1
102.61,-0.1655,85.2,-0.0555,38.19,1,0,0,1
93.09,-0.3222,90.92,0.0201,47.3,2,0,0,2
97.97,-0.319,94.9,-0.0047,34.75,2,0,0,2
93.83,0.0879,97.7,-0.0853,31.68,0,0,0,0
91.25,0.4264,90.53,0.0156,39.81,1,0,0,1
93.79,0.1124,74.05,0.1856,44.38,0,2,0,2
89.5,-0.1353,87.2,0.0029,39.88,0,0,0,0
86.45,0.7692,83.09,0.0136,34.69,3,0,0,3
86.61,-0.0413,68.23,0.1239,39.32,0,2,0,2
111.38,0.0702,93.12,-0.0383,42.01,1,0,0,1
93.96,-0.0517,86.18,-0.0533,23.63,0,0,2,2
45.68,0.6789,52.66,0.1158,69.57,3,3,3,3
71.51,-0.1811,96.64,-0.0099,36.57,2,0,0,2
101.19,0.2424,111.34,-0.0826,38.95,1,1,0,1
89.07,0.7309,99.43,0.2113,34.48,3,0,0,3
88.73,-0.2191,96.93,-0.043,40.39,0,0,0,0
94.16,-0.2481,112.09,0.1897,30.51,2,1,0,1
89.25,-0.1624,95.45,-0.056,39.73,0,0,0,0
92.77,-0.1237,93.95,-0.0663,42.91,0,0,0,0
85.94,-0.3515,97.8,0.0411,32.51,2,0,0,2
91.83,-0.1046,84.43,-0.1127,16.41,0,0,2,2
87.54,0.1437,71.09,-0.0225,32.69,0,2,0,2
91.69,0.4785,85.79,-0.0779,41.81,1,0,0,1
95.94,-0.0427,99.35,0.1163,39.54,0,0,0,0
88.67,0.5312,84.67,-0.1116,32.87,1,0,0,1
90.29,-0.0622,79.31,0.0586,81.31,0,3,3,3
94.64,0.0479,95.69,0.0536,77.49,0,0,3,3
63.72,0.8797,55.66,0.0313,81.31,3,3,3,3
93.23,0.2041,84.49,0.0767,19.29,0,0,2,2
87.13,0.2304,86.25,0.147,37.66,0,0,0,0
73.06,0.1444,88.09,-0.0656,32.49,2,0,0,2
136.18,0.2203,116.07,-0.012,43.81,3,3,0,3
90.47,-0.1911,105.74,0.0681,38.13,0,1,0,1
96.72,-0.0177,92.82,0.1013,38.55,0,0,0,0
88.34,-0.157,91.1,0.1153,39.52,0,0,0,0
107.89,0.0567,83.17,0.0622,46.33,1,0,0,1
93.3,-0.8024,95.67,-0.0057,36.86,3,0,0,3
85.08,0.4511,82.06,-0.082,39.66,1,0,0,1
81.7,-0.2056,80.74,0.0235,45.66,2,0,0,2
87.84,0.1675,99.18,0.0438,42.63,0,0,0,0
89.92,0.3305,87.26,0.0613,38.82,1,0,0,1
87.31,-0.7125,86.95,-0.1681,38.8,3,0,0,3
84.84,0.5577,80.57,-0.0572,45.51,3,0,0,3
89.43,0.2442,88.91,-0.0505,27.99,1,0,2,1
88.91,-0.5818,91.62,-0.1744,29.89,3,0,3,3
90.11,-0.6632,85.88,0.116,30.33,3,0,0,3
84.18,0.5115,93.24,0.0331,44.8,1,0,0,1
94.32,-0.0137,81.0,-0.0837,37.85,0,0,0,0
105.86,0.0532,91.49,0.0376,30.48,1,0,0,1
93.74,-0.0079,85.8,0.1562,58.65,0,0,1,1
99.05,-0.2623,112.9,-0.0565,31.26,2,1,0,1
59.97,0.7638,53.48,-0.0431,68.9,3,3,3,3
51.94,0.9622,44.04,-0.0156,77.33,3,3,3,3
87.44,-0.0374,81.98,-0.1203,55.13,0,0,1,1
107.0,-0.0805,90.77,-0.1001,30.92,1,0,0,1
87.5,0.1261,104.95,-0.1013,41.54,0,1,0,1
136.15,0.1205,127.28,-0.0947,48.7,3,3,0,3
74.65,0.1545,83.08,-0.0821,39.48,2,0,0,2
91.58,0.0347,80.62,-0.1826,38.4,0,0,0,0
85.15,0.0715,86.01,0.0405,71.85,0,0,3,3
86.3,0.3517,89.27,0.0035,35.87,1,0,0,1
87.39,-0.2226,92.15,-0.0145,56.55,0,0,1,1
93.68,-0.0354,85.31,0.1459,36.76,0,0,0,0
99.07,-0.0017,82.28,0.0214,46.44,0,0,0,0
93.94,0.0601,95.41,-0.0086,34.75,0,0,0,0
89.26,0.0033,84.05,-0.0615,43.01,0,0,0,0
96.45,0.0631,85.08,-0.0468,45.16,0,0,0,0
90.84,-0.1184,90.29,0.024,41.77,0,0,0,0
108.97,0.2172,93.55,0.1435,33.84,1,0,0,1
112.21,0.1081,84.99,0.0243,43.42,1,0,0,1
106.86,0.2026,86.12,-0.0131,47.84,1,0,0,1
143.9,-0.1167,138.71,-0.0443,44.54,3,3,0,3
105.37,0.0071,91.98,0.1022,41.38,1,0,0,1
95.74,0.066,96.83,0.0177,47.06,0,0,0,0
92.09,0.4334,90.02,-0.1946,35.29,1,0,0,1
90.72,0.6369,92.06,-0.144,37.36,3,0,0,3
83.95,-0.5096,73.25,-0.127,20.45,2,2,2,2
97.08,-0.0612,103.95,0.0218,51.42,0,1,1,1
57.65,0.6012,58.4,0.1445,84.25,3,3,3,3
96.52,0.4168,87.7,0.1371,44.86,1,0,0,1
97.8,-0.1529,85.63,-0.1841,36.12,0,0,0,0
95.53,-0.1717,75.93,0.0451,54.31,0,2,1,1
77.78,-0.4856,65.45,0.0951,21.25,2,2,2,2
95.54,0.8417,87.66,0.0916,30.28,3,0,0,3
113.53,0.0776,88.64,0.0966,35.32,1,0,0,1
88.25,-0.0088,94.49,0.1129,38.49,0,0,0,0
99.32,-0.5155,93.33,-0.0255,39.2,2,0,0,2
55.85,0.1167,85.2,0.0303,45.82,3,0,0,3
89.27,0.1153,97.62,0.0446,41.2,0,0,0,0
92.28,0.0009,83.97,-0.0059,32.27,0,0,0,0
79.94,-0.453,67.61,-0.0639,22.61,2,2,2,2
98.12,0.0062,111.04,-0.0551,26.33,0,1,2,1
87.2,0.1246,67.91,0.0537,34.8,0,2,0,2
90.42,0.2175,89.9,0.1602,37.27,0,0,0,0
97.67,-0.0351,88.05,0.0013,36.29,0,0,0,0
91.47,0.6012,92.81,-0.0237,50.24,3,0,3,3
89.58,0.1869,99.2,-0.0457,44.85,0,0,0,0
95.88,-0.1802,87.71,-0.0901,67.25,0,0,3,3
117.37,0.226,137.36,-0.0877,42.68,3,3,0,3
60.92,0.1751,89.97,0.1075,42.72,3,0,0,3
137.16,-0.272,130.65,-0.1408,32.25,2,3,0,3
88.62,0.1686,98.89,-0.037,45.11,0,0,0,0
92.81,0.3783,93.81,-0.0598,31.92,1,0,0,1
129.15,-0.0048,138.55,0.1691,28.92,3,3,2,3
51.72,-0.1347,102.91,0.0155,36.06,3,1,0,3
92.11,0.0315,88.57,-0.027,72.2,0,0,3,3
90.75,0.0932,87.74,0.082,45.22,0,0,0,0
92.9,0.0436,85.65,-0.0592,34.13,0,0,0,0
85.66,-0.1176,84.25,0.101,44.57,0,0,0,0
87.24,0.8086,88.8,0.0199,40.21,3,0,0,3
96.1,0.0916,91.7,0.1434,39.84,0,0,0,0
76.2,-0.3372,75.95,-0.1778,22.11,2,2,2,2
91.8,-0.1809,94.98,0.2008,39.81,0,0,0,0
67.0,0.6713,54.49,0.1539,80.77,3,3,3,3
96.57,0.0817,90.74,-0.0793,43.59,0,0,0,0
68.23,-0.1388,88.75,-0.0973,32.93,3,0,0,3
123.4,0.0687,134.19,0.1126,44.35,3,3,0,3
116.65,0.5365,109.98,0.0043,55.58,1,1,1,1
56.48,0.668,52.97,0.2518,82.75,3,3,3,3
92.13,0.1825,96.14,0.0084,55.87,0,0,1,1
93.98,-0.1663,89.59,0.0284,44.39,0,0,0,0
87.52,-0.0553,92.0,0.0363,47.26,0,0,0,0
121.31,-0.038,123.76,0.0048,36.67,3,3,0,3
100.06,0.4907,80.71,-0.0397,42.05,1,0,0,1
105.85,0.1563,91.55,0.0469,32.65,1,0,0,1
89.62,0.1401,93.29,-0.1404,45.25,0,0,0,0
89.6,0.0489,81.4,-0.0652,32.94,0,0,0,0
72.33,0.6433,53.87,-0.0513,71.28,3,3,3,3
110.4,-0.1731,86.16,-0.0638,34.59,1,0,0,1
99.59,0.712,96.6,0.017,40.39,3,0,0,3
85.21,0.1749,91.76,0.0335,61.6,0,0,1,1
91.87,0.0283,85.06,0.1088,47.05,0,0,0,0
94.8,0.0521,85.99,0.011,53.69,0,0,1,1
87.81,0.2027,96.38,0.0708,36.47,0,0,0,0
94.56,0.1987,83.14,-0.0777,74.71,0,0,3,3
91.46,-0.1056,92.46,-0.1771,83.52,0,0,3,3
72.16,-0.0566,92.11,0.1905,41.62,2,0,0,2
89.22,0.1269,97.98,0.0629,16.86,0,0,2,2
87.22,0.0702,72.8,0.017,38.49,0,2,0,2
88.61,-0.3222,99.16,0.03,44.25,2,0,0,2
84.12,-0.4278,85.19,0.0632,31.41,2,0,0,2
49.29,0.6123,54.91,0.0302,78.19,3,3,3,3
86.0,-0.0202,111.08,-0.0345,45.84,0,1,0,1
90.75,-0.1774,86.26,-0.0331,45.83,0,0,0,0
88.2,0.1613,75.21,0.144,30.71,0,2,0,2
97.27,0.4763,85.58,-0.0294,42.49,1,0,0,1
105.97,-0.0686,78.52,0.0329,38.32,1,2,0,1
95.32,0.154,111.2,-0.0868,34.87,0,1,0,1
93.01,0.0851,89.24,-0.0089,47.85,0,0,0,0
135.77,-0.0457,139.38,-0.0213,47.35,3,3,0,3
112.57,0.5226,101.55,-0.1087,60.89,1,1,1,1
86.89,0.6931,97.74,0.0779,47.67,3,0,0,3
102.64,0.2935,95.48,0.0538,38.04,1,0,0,1
90.83,-0.1028,64.68,0.0074,45.96,0,2,0,2
96.02,-0.0335,83.38,-0.0421,69.29,0,0,3,3
91.4,-0.0608,60.62,0.1433,38.76,0,2,0,2
96.49,0.0328,90.77,-0.099,44.82,0,0,0,0
99.35,0.2651,83.82,0.0519,34.5,1,0,0,1
74.62,0.1445,96.7,0.0063,46.5,2,0,0,2
87.17,-0.1916,83.96,-0.1366,44.04,0,0,0,0
70.51,-0.19,85.74,-0.1775,48.87,2,0,0,2
99.88,-0.1818,93.4,-0.1092,60.04,0,0,1,1
65.24,0.7052,40.04,0.0195,73.69,3,3,3,3
102.58,-0.1452,97.83,-0.0236,49.66,1,0,0,1
92.38,0.1357,71.88,0.0141,40.51,0,2,0,2
89.84,-0.1653,87.1,0.0801,42.55,0,0,0,0
93.19,0.4299,97.51,0.0667,43.79,1,0,0,1
107.06,-0.1615,95.15,-0.1124,41.3,1,0,0,1
86.11,0.0045,96.17,-0.1272,87.71,0,0,3,3
97.1,-0.084,77.77,-0.0584,45.72,0,2,0,2
106.13,-0.0611,91.07,0.0702,33.92,1,0,0,1
90.76,0.0716,84.02,0.0549,46.34,0,0,0,0
97.6,0.0829,105.94,-0.025,49.9,0,1,0,1
88.5,-0.0538,76.33,0.1512,33.66,0,2,0,2
103.72,0.0905,91.84,-0.0222,39.59,1,0,0,1
87.11,0.0466,93.56,-0.0484,43.63,0,0,0,0
96.04,0.1437,103.09,0.2112,36.18,0,1,0,1
92.64,0.4073,90.78,0.0168,44.81,1,0,0,1
54.85,0.8785,54.5,0.0933,74.83,3,3,3,3
95.88,-0.0178,85.11,0.1259,48.01,0,0,0,0
53.42,0.9284,53.51,0.0542,84.61,3,3,3,3
83.93,0.4661,90.28,-0.1419,38.16,1,0,0,1
86.06,0.455,82.55,0.1268,36.45,1,0,0,1
67.67,-0.0811,90.52,-0.0708,44.48,3,0,0,3
90.14,0.1546,111.83,-0.0484,40.8,0,1,0,1
46.69,-0.0237,100.06,-0.1095,32.33,3,3,0,3
98.74,0.0211,96.31,-0.0719,41.72,0,0,0,0
91.46,0.3375,90.26,-0.1759,37.97,1,0,0,1
145.88,-0.1876,140.25,0.1652,50.12,3,3,3,3
96.01,-0.4992,94.71,-0.1079,36.81,2,0,0,2
86.11,-0.0978,97.41,0.0212,44.55,0,0,0,0
105.43,-0.125,83.62,-0.1357,38.29,1,0,0,1
87.9,0.0926,82.21,0.0107,20.87,0,0,2,2
97.49,-0.0767,92.28,-0.1308,45.52,0,0,0,0
98.21,-0.0708,89.46,-0.1234,38.46,0,0,0,0
90.0,-0.6183,98.86,-0.218,28.82,3,0,2,3
102.14,0.125,88.81,-0.2986,33.87,1,0,0,1
89.24,0.8576,85.34,0.0423,31.47,3,0,0,3
86.82,-0.0318,111.62,0.0411,38.02,0,1,0,1
97.86,-0.1217,88.05,0.0404,32.4,0,0,0,0
89.38,0.1894,109.5,-0.0411,41.48,0,1,0,1
107.68,0.0456,80.23,0.0138,37.29,1,0,0,1
91.88,0.2138,86.51,-0.1309,49.1,0,0,0,0
99.53,-0.1985,82.0,0.1804,84.61,0,0,3,3
68.63,0.1065,97.55,-0.0854,44.45,3,0,0,3
94.54,0.8421,81.19,-0.0782,31.28,3,0,0,3
69.28,-0.2365,86.86,-0.1013,52.51,3,0,1,3
89.16,0.0001,89.92,0.2032,43.21,0,0,0,0
87.99,0.4613,80.36,-0.0451,43.39,1,0,0,1
73.34,-0.3992,68.42,-0.1192,25.71,2,2,2,2
87.31,-0.8691,82.78,0.1048,40.85,3,0,0,3
63.74,-0.1857,83.31,0.0775,34.06,3,0,0,3
97.68,-0.3891,98.82,-0.0062,35.16,2,0,0,2
57.28,0.5616,58.24,0.0851,76.24,3,3,3,3
90.22,0.1178,95.59,-0.1026,81.89,0,0,3,3
93.57,0.8397,96.11,-0.1475,51.23,3,0,1,3
92.7,0.1294,60.16,-0.1066,32.67,0,2,0,2
138.4,-0.0967,127.15,0.075,49.03,3,3,0,3
92.38,0.2491,87.88,0.1469,44.45,1,0,0,1
61.75,-0.1359,96.98,-0.0936,45.43,3,0,0,3
111.71,0.265,101.98,0.0294,40.9,1,1,0,1
108.55,-0.2322,89.91,0.0888,37.46,1,0,0,1
96.56,-0.0163,68.52,0.1613,34.41,0,2,0,2
97.86,0.1813,72.42,0.0455,38.51,0,2,0,2
98.41,0.0872,111.54,0.1771,51.87,0,1,1,1
110.86,0.2873,107.09,0.0119,55.16,1,1,1,1
57.1,0.6804,50.5,-0.1298,76.35,3,3,3,3
94.38,-0.0593,76.22,-0.0949,45.45,0,2,0,2
89.69,-0.2374,83.15,-0.0531,42.16,0,0,0,0
93.43,-0.8833,96.08,0.0975,37.69,3,0,0,3
96.51,-0.1954,87.69,0.0663,35.66,0,0,0,0
92.71,0.1079,72.11,-0.1622,48.34,0,2,0,2
87.93,-0.5042,87.73,0.0015,40.93,2,0,0,2
89.13,0.2028,88.81,0.1662,45.83,0,0,0,0
96.45,0.0877,90.53,-0.0167,46.52,0,0,0,0
91.17,-0.054,87.68,0.0935,44.03,0,0,0,0
90.92,0.0099,99.37,-0.0433,78.77,0,0,3,3
100.05,0.4473,86.51,0.0212,47.84,1,0,0,1
49.26,0.8914,57.28,-0.1346,79.88,3,3,3,3
85.96,0.0472,66.98,-0.0192,40.0,0,2,0,2
99.38,-0.2109,89.04,0.0772,48.57,0,0,0,0
96.99,-0.0464,96.02,0.012,59.3,0,0,1,1
86.13,-0.1714,72.46,0.0071,41.37,0,2,0,2
86.36,-0.297,85.6,-0.2082,48.29,2,0,0,2
95.87,0.5333,89.98,0.0957,45.07,1,0,0,1
87.92,0.0728,64.9,0.1058,30.82,0,2,0,2
130.29,-0.1018,140.52,0.1026,34.24,3,3,0,3
88.42,-0.2007,93.55,-0.0185,19.17,0,0,2,2
133.66,-0.106,118.1,0.1537,44.19,3,3,0,3
48.52,0.1534,90.04,0.031,32.8,3,0,0,3
85.23,0.1962,91.69,0.0396,43.03,0,0,0,0
47.74,-0.1396,95.72,-0.1097,49.86,3,0,0,3
52.06,0.622,53.17,-0.1431,76.55,3,3,3,3
85.54,-0.2536,74.31,-0.0555,30.1,2,2,0,2
93.49,0.1833,87.47,0.1831,36.7,0,0,0,0
91.24,0.0235,91.83,0.1271,47.79,0,0,0,0
99.96,0.1196,95.12,-0.0939,38.0,0,0,0,0
87.4,-0.0674,95.95,0.0836,20.97,0,0,2,2
74.84,-0.0402,86.45,-0.0881,46.97,2,0,0,2
125.75,-0.1217,140.37,0.0535,37.87,3,3,0,3
93.38,-0.2347,83.69,-0.1427,37.96,0,0,0,0
73.63,-0.2367,94.84,-0.0034,30.67,2,0,0,2
57.27,-0.0742,99.27,0.135,42.29,3,0,0,3
91.27,-0.4464,97.1,0.0444,34.76,2,0,0,2
47.1,-0.1437,95.82,-0.1418,32.93,3,0,0,3
88.9,-0.1082,84.73,-0.0159,33.65,0,0,0,0
91.22,-0.6397,97.27,0.0636,44.42,3,0,0,3
88.83,0.017,92.88,0.1177,54.78,0,0,1,1
108.31,-0.1009,91.9,0.0059,43.82,1,0,0,1
86.3,0.0379,98.3,-0.0139,71.82,0,0,3,3
85.85,-0.0399,86.87,-0.0191,30.21,0,0,0,0
99.55,0.0203,92.13,-0.0851,45.37,0,0,0,0
135.04,-0.2129,139.74,0.0257,48.02,3,3,0,3
95.7,0.0955,78.27,0.0265,49.3,0,2,0,2
85.03,-0.0887,96.62,0.082,43.23,0,0,0,0
84.02,0.2549,86.49,0.0124,48.51,1,0,0,1
88.69,-0.0747,104.63,-0.1237,30.42,0,1,0,1
98.94,-0.7184,96.35,-0.0658,32.22,3,0,0,3
88.54,0.0341,89.39,0.1821,52.59,0,0,1,1
91.49,-0.5887,97.27,0.006,47.55,3,0,0,3
92.39,-0.1646,98.85,-0.0228,53.18,0,0,1,1
98.29,-0.146,83.78,0.0672,67.49,0,0,3,3
96.49,0.548,84.08,0.1225,28.48,1,0,2,1
93.89,0.1665,91.94,0.0914,35.8,0,0,0,0
60.66,0.1289,95.29,-0.0892,37.97,3,0,0,3
94.7,0.0053,87.89,-0.1205,40.7,0,0,0,0
93.72,0.1835,93.45,0.0341,34.88,0,0,0,0
140.33,-0.1684,116.23,-0.0835,30.66,3,3,0,3
64.15,-0.2068,95.95,0.139,47.23,3,0,0,3
101.09,-0.2217,101.9,-0.0315,37.27,1,1,0,1
97.7,0.1093,81.53,0.0044,17.89,0,0,2,2
86.59,0.1576,89.11,0.0024,33.04,0,0,0,0
87.52,0.2033,81.45,-0.1963,64.93,0,0,1,1
75.05,0.0915,98.93,-0.1393,36.08,2,0,0,2
92.26,0.2827,90.91,0.1309,43.49,1,0,0,1
98.94,-0.0509,112.37,-0.018,45.8,0,1,0,1
105.43,-0.0356,92.34,0.0372,39.53,1,0,0,1
96.29,0.1651,78.61,-0.1527,31.17,0,2,0,2
46.62,0.731,45.41,0.072,86.78,3,3,3,3
98.99,0.2803,107.27,-0.0972,52.06,1,1,1,1
99.28,-0.1798,90.56,-0.142,78.22,0,0,3,3
110.21,-0.064,81.11,-0.1014,27.36,1,0,2,1
91.75,-0.2279,96.38,-0.0163,61.72,0,0,1,1
97.34,0.1821,85.14,0.1281,76.46,0,0,3,3
84.7,-0.6804,79.37,-0.0618,27.63,3,3,2,3
95.73,0.1442,82.72,-0.1976,38.46,0,0,0,0
110.29,0.3902,99.08,-0.0613,63.09,1,0,1,1
77.19,-0.0182,93.37,-0.1695,41.67,2,0,0,2
93.12,0.1861,91.72,-0.0971,67.2,0,0,3,3
121.35,0.1749,140.28,-0.0266,37.4,3,3,0,3
88.96,-0.4574,96.2,0.0949,34.6,2,0,0,2
97.55,-0.0089,87.93,0.0652,36.85,0,0,0,0
107.5,0.1032,95.25,-0.1115,47.25,1,0,0,1
95.52,0.164,62.69,0.0652,37.45,0,2,0,2
75.93,-0.1018,88.01,0.0444,48.53,2,0,0,2
99.95,-0.1326,112.19,0.0764,32.09,0,1,0,1
96.34,0.5287,87.69,0.1147,43.69,1,0,0,1
94.22,0.1028,101.74,0.181,38.87,0,1,0,1
91.12,-0.0419,88.06,-0.1284,48.36,0,0,0,0
105.25,0.102,83.43,-0.1856,40.44,1,0,0,1
96.45,-0.0966,107.41,0.0362,41.99,0,1,0,1
100.39,0.4127,94.74,-0.1123,38.01,1,0,0,1
69.09,-0.4268,66.84,0.0229,22.15,2,2,2,2
92.6,0.0346,83.33,0.051,43.37,0,0,0,0
97.43,0.1616,98.34,-0.1456,48.12,0,0,0,0
87.32,0.1029,95.03,-0.0543,31.46,0,0,0,0
89.8,-0.0322,105.51,-0.1101,49.8,0,1,0,1
87.14,0.0699,86.33,-0.1786,34.08,0,0,0,0
111.33,-0.0554,95.18,-0.0738,32.59,1,0,0,1
105.69,-0.1393,89.26,-0.0194,43.56,1,0,0,1
88.96,-0.3536,82.78,0.0397,42.69,2,0,0,2
85.4,0.0168,108.55,-0.1361,39.38,0,1,0,1
71.84,-0.1911,86.08,-0.1341,43.35,2,0,0,2
96.64,-0.1354,92.96,-0.1708,74.85,0,0,3,3
96.04,-0.0867,94.88,0.1125,38.24,0,0,0,0
97.95,-0.1034,84.41,-0.0252,23.52,0,0,2,2
92.0,-0.4148,97.58,-0.0393,40.14,2,0,0,2
100.56,0.9288,88.92,-0.1174,33.15,3,0,0,3
110.43,0.0847,97.69,-0.1272,38.21,1,0,0,1
94.99,-0.1655,83.65,-0.0003,36.07,0,0,0,0
99.91,-0.459,89.21,0.0303,47.97,2,0,0,2
92.15,0.1718,96.01,-0.0261,34.69,0,0,0,0
88.39,-0.1722,88.29,0.0061,53.25,0,0,1,1
93.48,-0.8541,99.71,-0.059,34.7,3,0,0,3
125.8,0.02,139.87,-0.028,46.54,3,3,0,3
92.8,0.1574,94.25,0.0283,47.32,0,0,0,0
94.99,0.1032,99.67,0.0196,22.35,0,0,2,2
88.32,0.0886,87.88,0.0428,53.47,0,0,1,1
93.7,0.4308,92.05,-0.0691,47.32,1,0,0,1
103.63,0.4325,96.35,0.061,39.54,1,0,0,1
112.34,0.1199,93.48,-0.117,38.24,1,0,0,1
84.71,0.3597,88.72,-0.1822,44.66,1,0,0,1
92.85,0.1678,90.39,-0.0921,24.1,0,0,2,2
93.28,-0.026,87.76,0.124,43.56,0,0,0,0
94.88,0.2999,99.61,0.084,41.22,1,0,0,1
85.89,-0.4204,84.36,0.0772,37.52,2,0,0,2
104.67,-0.0675,92.51,0.0278,34.1,1,0,0,1
93.1,-0.2006,77.98,-0.1124,38.33,0,2,0,2
90.45,-0.0618,78.02,-0.0522,32.67,0,2,0,2
92.86,-0.8124,101.18,-0.119,36.68,3,1,0,3
94.37,0.0646,110.21,0.0811,43.63,0,1,0,1
79.67,0.152,91.18,0.2777,40.38,2,0,0,2
95.33,0.0526,67.34,-0.0259,49.33,0,2,0,2
141.84,-0.1748,130.26,0.0401,49.44,3,3,0,3
90.06,0.027,95.99,0.1651,67.35,0,0,3,3
118.4,-0.1161,134.42,0.0456,44.23,3,3,0,3
51.32,-0.0691,99.75,0.1107,30.18,3,0,0,3
88.78,-0.0871,85.09,-0.2467,57.82,0,0,1,1
58.05,0.8108,49.87,-0.1531,83.61,3,3,3,3
91.36,0.1085,102.95,-0.0463,34.05,0,1,0,1
96.08,-0.0502,81.16,0.0798,39.99,0,0,0,0
70.38,0.7979,61.13,0.0182,82.14,3,2,3,3
97.02,0.1338,97.6,-0.0067,42.36,0,0,0,0
96.53,-0.3003,85.59,0.1087,15.07,2,0,2,2
89.71,-0.3343,92.14,-0.0159,46.3,2,0,0,2
86.17,-0.0241,88.67,0.1129,52.93,0,0,1,1
70.9,-0.2788,80.17,0.1323,45.01,2,0,0,2
88.15,-0.025,97.38,-0.0306,35.27,0,0,0,0
87.71,-0.8581,86.99,0.0644,34.47,3,0,0,3
113.86,-0.2307,90.09,-0.0587,35.34,1,0,0,1
44.93,0.7176,38.9,0.0307,75.85,3,3,3,3
91.84,0.0035,83.17,0.1335,31.76,0,0,0,0
96.33,-0.093,64.47,-0.113,28.01,0,2,2,2
94.16,-0.1742,85.85,-0.0564,41.54,0,0,0,0
85.81,0.4448,81.01,0.0787,47.7,1,0,0,1
137.81,-0.1214,132.98,0.0633,40.01,3,3,0,3
90.7,0.3361,95.84,-0.0543,35.67,1,0,0,1
86.8,0.1215,86.62,-0.1671,32.32,0,0,0,0
92.91,-0.1861,80.34,-0.0361,49.19,0,0,0,0
99.18,-0.1531,68.52,-0.0217,40.67,0,2,0,2
88.3,0.2606,112.38,0.0212,37.87,1,1,0,1
95.91,-0.7562,91.65,0.0112,43.54,3,0,0,3
67.42,-0.3811,67.34,0.1186,22.31,2,2,2,2
91.84,-0.0514,93.7,0.0616,46.92,0,0,0,0
97.73,0.0904,87.15,-0.0065,39.85,0,0,0,0
86.99,-0.4005,73.23,-0.1147,24.25,2,2,2,2
98.84,-0.1781,110.73,-0.0623,31.16,0,1,0,1
87.09,0.151,110.7,0.0217,49.38,0,1,0,1
92.32,0.1579,91.09,0.0915,47.0,0,0,0,0
87.45,-0.1816,78.01,-0.0106,70.19,0,2,3,3
84.89,0.397,85.83,-0.0937,30.91,1,0,0,1
99.83,-0.4859,91.09,-0.0725,31.35,2,0,0,2
88.79,0.163,93.7,-0.0646,35.72,0,0,0,0
92.14,-0.0373,78.31,0.1233,36.29,0,2,0,2
95.17,0.1228,82.96,-0.0472,36.05,0,0,0,0
49.59,0.6972,40.12,0.097,79.3,3,3,3,3
93.56,0.3076,88.54,-0.1067,44.21,1,0,0,1
55.18,0.6852,34.99,0.0296,69.78,3,3,3,3
86.76,0.2088,84.79,-0.006,36.57,0,0,0,0
82.31,0.1185,94.38,0.0283,44.49,2,0,0,2
83.97,-0.1095,89.11,-0.0128,40.09,2,0,0,2
92.16,-0.464,93.65,0.142,31.7,2,0,0,2
94.24,0.0614,60.31,0.0915,43.27,0,2,0,2
107.73,-0.0088,91.89,0.0378,37.87,1,0,0,1
96.31,-0.0822,97.09,-0.1565,43.53,0,0,0,0
89.78,-0.0959,80.15,0.0412,47.66,0,0,0,0
93.98,0.3969,83.06,-0.076,33.4,1,0,0,1
89.73,-0.0215,84.17,-0.1098,71.83,0,0,3,3
97.53,0.1709,97.89,-0.0741,60.05,0,0,1,1
74.49,0.1081,93.42,0.1569,48.3,2,0,0,2
63.69,-0.1065,86.69,0.0739,32.58,3,0,0,3
89.23,0.4953,94.74,0.0534,44.47,1,0,0,1
92.31,0.0456,91.07,0.0089,39.48,0,0,0,0
93.48,-0.2027,109.2,0.1787,47.15,0,1,0,1
89.95,-0.1134,63.24,-0.0821,44.77,0,2,0,2
98.27,0.3468,92.1,-0.0358,44.43,1,0,0,1
85.09,-0.1555,77.46,-0.1318,41.1,0,2,0,2
88.34,-0.1261,105.38,0.0435,42.27,0,1,0,1
85.19,-0.3608,89.91,0.0638,34.18,2,0,0,2
94.52,0.1495,83.98,0.0392,41.82,0,0,0,0
93.64,0.1261,84.46,0.0849,40.95,0,0,0,0
89.56,0.1642,107.0,-0.1407,37.69,0,1,0,1
113.1,0.2365,95.14,0.0987,49.57,1,0,0,1
92.5,-0.3515,84.65,0.1387,33.02,2,0,0,2
57.6,-0.0004,96.86,0.01,37.95,3,0,0,3
93.78,0.5284,89.37,-0.0284,40.8,1,0,0,1
104.44,-0.1546,91.3,-0.0387,40.32,1,0,0,1
86.53,-0.0318,94.87,-0.0094,43.31,0,0,0,0
96.65,-0.1969,91.13,-0.0598,36.32,0,0,0,0
91.51,-0.3164,102.26,-0.1366,47.12,2,1,0,1
69.78,-0.3919,63.91,0.0887,23.85,2,2,2,2
